Date,Last Price
13/12/1991,17.88
12/12/1991,19.08
11/12/1991,20.57
10/12/1991,19.89
09/12/1991,19.74
06/12/1991,19.04
05/12/1991,20.19
04/12/1991,19.54
03/12/1991,19.7
02/12/1991,20.18
29/11/1991,20.26
27/11/1991,19.84
26/11/1991,19.8
25/11/1991,21.92
22/11/1991,21.2
21/11/1991,19.11
20/11/1991,20.4
19/11/1991,20.34
18/11/1991,18.28
15/11/1991,21.18
14/11/1991,13.96
13/11/1991,13.95
12/11/1991,14.04
11/11/1991,14.89
08/11/1991,15.43
07/11/1991,15.97
06/11/1991,16.47
05/11/1991,16.48
04/11/1991,16.35
01/11/1991,15.6
31/10/1991,15.48
30/10/1991,15.46
29/10/1991,15.55
28/10/1991,15.45
25/10/1991,15.75
24/10/1991,15.62
23/10/1991,16.26
22/10/1991,16.55
21/10/1991,16.66
18/10/1991,15.87
17/10/1991,16.32
16/10/1991,14.85
15/10/1991,16.22
14/10/1991,16.71
11/10/1991,17.6
10/10/1991,17.8
09/10/1991,18.54
08/10/1991,17.81
07/10/1991,18.58
04/10/1991,15.63
03/10/1991,17.04
02/10/1991,15.81
01/10/1991,14.81
30/09/1991,15.85
27/09/1991,16.31
26/09/1991,15.35
25/09/1991,15.68
24/09/1991,16.04
23/09/1991,16.38
20/09/1991,17.08
19/09/1991,17.56
18/09/1991,17.56
17/09/1991,17.68
16/09/1991,17.82
13/09/1991,17.88
12/09/1991,16.21
11/09/1991,17.96
10/09/1991,18.22
09/09/1991,17.73
06/09/1991,16.76
05/09/1991,17.31
04/09/1991,17.18
03/09/1991,16.57
30/08/1991,14.46
29/08/1991,14.82
28/08/1991,15.31
27/08/1991,15.46
26/08/1991,14.81
23/08/1991,14.41
22/08/1991,14.59
21/08/1991,15.62
20/08/1991,18.86
19/08/1991,21.19
16/08/1991,16.01
15/08/1991,15.19
14/08/1991,15.09
13/08/1991,14.73
12/08/1991,15.26
09/08/1991,15.45
08/08/1991,15.98
07/08/1991,15.56
06/08/1991,15.54
05/08/1991,15.92
02/08/1991,15.26
01/08/1991,15.47
31/07/1991,15.18
30/07/1991,15.47
29/07/1991,15.67
26/07/1991,15.45
25/07/1991,15.74
24/07/1991,16.41
23/07/1991,16.58
22/07/1991,16.9
19/07/1991,15.5
18/07/1991,15.77
17/07/1991,17.52
16/07/1991,17.49
15/07/1991,17.78
12/07/1991,18.29
11/07/1991,17.39
10/07/1991,19.19
09/07/1991,19.76
08/07/1991,20.29
05/07/1991,18.35
03/07/1991,19.47
02/07/1991,17.63
01/07/1991,18.64
28/06/1991,19.55
27/06/1991,17.87
26/06/1991,17.98
25/06/1991,17.85
24/06/1991,18.28
21/06/1991,16.51
20/06/1991,16.75
19/06/1991,17.44
18/06/1991,16.14
17/06/1991,15.5
14/06/1991,15.98
13/06/1991,16.99
12/06/1991,17.72
11/06/1991,17.32
10/06/1991,17.47
07/06/1991,16.98
06/06/1991,16.93
05/06/1991,16.4
04/06/1991,16.17
03/06/1991,16.87
31/05/1991,15.93
30/05/1991,16.02
29/05/1991,15.9
28/05/1991,15.67
24/05/1991,15.23
23/05/1991,16.11
22/05/1991,16.16
21/05/1991,16.07
20/05/1991,17.1
17/05/1991,16.64
16/05/1991,17.24
15/05/1991,18.38
14/05/1991,18
13/05/1991,17.66
10/05/1991,17.54
09/05/1991,17.17
08/05/1991,17.78
07/05/1991,17.46
06/05/1991,17.92
03/05/1991,17.24
02/05/1991,17.52
01/05/1991,17.77
30/04/1991,18.24
29/04/1991,18.27
26/04/1991,17.27
25/04/1991,17.15
24/04/1991,16.72
23/04/1991,17.02
22/04/1991,16.78
19/04/1991,15.68
18/04/1991,16.26
17/04/1991,15.47
16/04/1991,15.82
15/04/1991,16.5
12/04/1991,18.45
11/04/1991,17.24
10/04/1991,19.73
09/04/1991,20.12
08/04/1991,17.41
05/04/1991,17.63
04/04/1991,18.01
03/04/1991,17.61
02/04/1991,17.4
01/04/1991,17.42
28/03/1991,16.88
27/03/1991,16.55
26/03/1991,16.31
25/03/1991,16.76
22/03/1991,16.49
21/03/1991,16.86
20/03/1991,16.04
19/03/1991,16.11
18/03/1991,15.79
15/03/1991,14.9
14/03/1991,14.94
13/03/1991,16.09
12/03/1991,18.82
11/03/1991,20.88
08/03/1991,20.81
07/03/1991,21.05
06/03/1991,20.55
05/03/1991,20.45
04/03/1991,20.86
28/02/1991,21.23
27/02/1991,21.26
26/02/1991,20.38
25/02/1991,22.86
22/02/1991,21.01
21/02/1991,20.78
20/02/1991,22.26
19/02/1991,19.84
15/02/1991,19.57
14/02/1991,21.48
13/02/1991,20.86
12/02/1991,22.26
11/02/1991,22.56
08/02/1991,23.38
07/02/1991,23.6
06/02/1991,22.68
05/02/1991,21.46
04/02/1991,21.86
01/02/1991,21.04
31/01/1991,20.91
30/01/1991,21.37
29/01/1991,23.17
28/01/1991,23.05
25/01/1991,22.2
24/01/1991,22.86
23/01/1991,23.92
22/01/1991,24.9
21/01/1991,24.33
18/01/1991,25.39
17/01/1991,27.45
16/01/1991,33.2
15/01/1991,36.16
14/01/1991,36.2
11/01/1991,32.63
10/01/1991,31.33
09/01/1991,33.3
08/01/1991,30.38
07/01/1991,28.95
04/01/1991,27.19
03/01/1991,27.93
02/01/1991,26.62
31/12/1990,26.38
28/12/1990,25.05
27/12/1990,24.81
26/12/1990,24.18
24/12/1990,24.03
21/12/1990,22.66
20/12/1990,23.13
19/12/1990,23.08
18/12/1990,23.11
17/12/1990,24.85
14/12/1990,23.85
13/12/1990,23.05
12/12/1990,21.28
11/12/1990,23.75
10/12/1990,23.58
07/12/1990,22.59
06/12/1990,22.62
05/12/1990,20.94
04/12/1990,22.03
03/12/1990,22.29
30/11/1990,22.16
29/11/1990,23.91
28/11/1990,22.96
27/11/1990,22.86
26/11/1990,22.76
23/11/1990,20.98
21/11/1990,21.09
20/11/1990,20.09
19/11/1990,20.95
16/11/1990,21.34
15/11/1990,22.57
14/11/1990,22.89
13/11/1990,24.58
12/11/1990,25.6
09/11/1990,26.96
08/11/1990,30.79
07/11/1990,30.87
06/11/1990,29.11
05/11/1990,29.85
02/11/1990,30.03
01/11/1990,30.25
31/10/1990,30.04
30/10/1990,30.52
29/10/1990,31.54
26/10/1990,30.75
25/10/1990,29.04
24/10/1990,28.28
23/10/1990,27.57
22/10/1990,27.27
19/10/1990,27.86
18/10/1990,29.6
17/10/1990,31.37
16/10/1990,31.45
15/10/1990,31.64
12/10/1990,31.94
11/10/1990,33.98
10/10/1990,31.19
09/10/1990,30.71
08/10/1990,28.04
05/10/1990,27.85
04/10/1990,27.51
03/10/1990,27.9
02/10/1990,27.28
01/10/1990,28.06
28/09/1990,29.11
27/09/1990,28.67
26/09/1990,28.19
25/09/1990,28.81
24/09/1990,30.56
21/09/1990,30.04
20/09/1990,28.66
19/09/1990,27.88
18/09/1990,28.82
17/09/1990,29.55
14/09/1990,30.56
13/09/1990,29.33
12/09/1990,28.12
11/09/1990,28.38
10/09/1990,29.34
07/09/1990,28.73
06/09/1990,30.19
05/09/1990,28.52
04/09/1990,29.58
31/08/1990,29.9
30/08/1990,29.89
29/08/1990,27.38
28/08/1990,29.12
27/08/1990,29.63
24/08/1990,33.93
23/08/1990,36.47
22/08/1990,30.55
21/08/1990,28.9
20/08/1990,26.46
17/08/1990,27.53
16/08/1990,27.16
15/08/1990,23.31
14/08/1990,24.18
13/08/1990,25.74
10/08/1990,25.75
09/08/1990,24.39
08/08/1990,28.27
07/08/1990,32.75
06/08/1990,35.91
03/08/1990,28.74
02/08/1990,20.43
01/08/1990,21.64
31/07/1990,21.11
30/07/1990,21.16
27/07/1990,21.12
26/07/1990,20.26
25/07/1990,20.19
24/07/1990,21.79
23/07/1990,23.68
20/07/1990,15.63
19/07/1990,18.56
18/07/1990,18.9
17/07/1990,16.66
16/07/1990,16.75
13/07/1990,17.09
12/07/1990,17.06
11/07/1990,16.68
10/07/1990,16.92
09/07/1990,16.66
06/07/1990,16.41
05/07/1990,17.25
03/07/1990,16.11
02/07/1990,16.26
29/06/1990,15.5
28/06/1990,16.18
27/06/1990,16
26/06/1990,16.29
25/06/1990,17.06
22/06/1990,19.36
21/06/1990,14.72
20/06/1990,15.27
19/06/1990,15.23
18/06/1990,17.71
15/06/1990,15.9
14/06/1990,17.4
13/06/1990,17.38
12/06/1990,16.6
11/06/1990,16.34
08/06/1990,17.58
07/06/1990,16.88
06/06/1990,17.42
05/06/1990,18.97
04/06/1990,18.39
01/06/1990,17.09
31/05/1990,17.37
30/05/1990,17.44
29/05/1990,18.75
25/05/1990,17.32
24/05/1990,17.7
23/05/1990,17.18
22/05/1990,17.84
21/05/1990,16.72
18/05/1990,17.2
17/05/1990,17.27
16/05/1990,17.71
15/05/1990,19.49
14/05/1990,20.14
11/05/1990,19.81
10/05/1990,18.59
09/05/1990,18.64
08/05/1990,18.49
07/05/1990,17.65
04/05/1990,17.28
03/05/1990,17.81
02/05/1990,19.32
01/05/1990,18.43
30/04/1990,19.52
27/04/1990,22.19
26/04/1990,20.25
25/04/1990,20.86
24/04/1990,21.7
23/04/1990,24.16
20/04/1990,23.33
19/04/1990,22.46
18/04/1990,22.67
17/04/1990,20.38
16/04/1990,20.75
12/04/1990,19.8
11/04/1990,17.73
10/04/1990,21.69
09/04/1990,22.3
06/04/1990,21.76
05/04/1990,21.21
04/04/1990,22.03
03/04/1990,20.44
02/04/1990,22.84
30/03/1990,19.73
29/03/1990,18.46
28/03/1990,19.77
27/03/1990,21.01
26/03/1990,19.59
23/03/1990,20.46
22/03/1990,22.74
21/03/1990,20.1
20/03/1990,19.06
19/03/1990,18.29
16/03/1990,17.62
15/03/1990,18.81
14/03/1990,19.65
13/03/1990,21.05
12/03/1990,20.07
09/03/1990,20.3
08/03/1990,19.74
07/03/1990,19.1
06/03/1990,20.55
05/03/1990,22.03
02/03/1990,21.34
01/03/1990,21.9
28/02/1990,21.99
27/02/1990,22.69
26/02/1990,23.56
23/02/1990,23.69
22/02/1990,22.54
21/02/1990,23.89
20/02/1990,22.78
16/02/1990,20.78
15/02/1990,19.71
14/02/1990,22.05
13/02/1990,23.76
12/02/1990,24.38
09/02/1990,23.69
08/02/1990,23.77
07/02/1990,24.29
06/02/1990,24.69
05/02/1990,24.54
02/02/1990,24.32
01/02/1990,24.87
31/01/1990,25.36
30/01/1990,27.25
29/01/1990,26.44
26/01/1990,26.28
25/01/1990,25.63
24/01/1990,25.39
23/01/1990,24.72
22/01/1990,26.7
19/01/1990,22.5
18/01/1990,24.34
17/01/1990,24.16
16/01/1990,24.18
15/01/1990,26.34
12/01/1990,24.64
11/01/1990,20.05
10/01/1990,22.44
09/01/1990,22.2
08/01/1990,20.26
05/01/1990,20.11
04/01/1990,19.22
03/01/1990,18.19
02/01/1990,17.24
